Подсчёт,Операция,Позиция ОК,ТехнМесто,Название ТехнМеста,УрИерархЕО,ВышестЕО,НазваниеВышестЕО,КлассВышестЕО,НаимКлассВышестЕО,ЕО,Название ЕО,ПланПредупрТОРО,ТекстПланаПредупрТОРО,ПозПредупрТОРО,ПозицияПредупредительного ТОРО (описание,№ отзыва,ВидРаботТОРО,Название ВРТ,СтратегияОбсл,ТипТК,ГруппаТК,СГрТК,ОписаниеТК,Приоритет,ТипЗаказа,ВидЗаказа,Заказ,КраткийТекст заказа,СистСтатус,ПользСтатус,ПланДатаНачала,ПланДатаНачала (Время),ПланДатаОкончания,ПланДатаОкончания (Время),НовДатаНачала,НовДатаНачала (Время),НовДатаОкончания,НоваяДатаОкончания (Время),ФактНачало,ФактНачало (время),ФактОкончание,ФактОкончание (время),ПредлСистСтат,Создал,ДатаСозд,Изменил,ДатаИзм,ПрогнознНаработка,Трудоёмкость,Продолжительность,Фактическая трудоёмкость,ПлСтоимость,ФктСтоимость,Кол-во пересогласований заказа,Индикатор планирования,СостПрУст,Время ремонтного простоя,Время технологического простоя,Общее время простоя (Зкз) - План,Общее время простоя (Зкз) - Факт,СПП-элемент,СПП-элемент(КрТекст),НеСоглТК,НеКорТК,Срок<ВвВЭкспл,Срок>ВывИзЭкспл,Срок=ТПиР,Консервация,Срочная потребность
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009351,ЭД пост тока ДЭ-818,100000060500,(ТО) ДЭ-818,162043,(ТО) ДЭ-818,6,ТО,Техническое обслуживание,1-0106,A,Z0001624,ТО,(ТО) ДЭ-818,2-высокий,30,APP1,1100359047,(ТО) ДЭ-818 К 005,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,6/28/2022,9:00:00 AM,6/28/2022,5:18:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,12:29:33 PM,,12:00:00 AM,,USHKOVAA,1/27/2021,USHKOVAA,12/9/2021,0,"11,3","8,3","0,0","97 434,29","0,00",1,1,,"8,30","0,00","8,30","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009351,ЭД пост тока ДЭ-818,100000060500,(ТО) ДЭ-818,162043,(ТО) ДЭ-818,7,ТО,Техническое обслуживание,1-0106,A,Z0001624,ТО,(ТО) ДЭ-818,2-высокий,30,APP1,1100359048,(ТО) ДЭ-818 К 005,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,7/25/2022,9:00:00 AM,7/25/2022,5:18:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,12:29:42 PM,,12:00:00 AM,,USHKOVAA,1/27/2021,USHKOVAA,12/9/2021,0,"11,3","8,3","0,0","97 434,29","0,00",1,1,,"8,30","0,00","8,30","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009351,ЭД пост тока ДЭ-818,100000060500,(ТО) ДЭ-818,162043,(ТО) ДЭ-818,8,ТО,Техническое обслуживание,1-0106,A,Z0001624,ТО,(ТО) ДЭ-818,2-высокий,30,APP1,1100359049,(ТО) ДЭ-818 К 005,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,8/24/2022,9:00:00 AM,8/24/2022,5:18:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,12:29:52 PM,,12:00:00 AM,,USHKOVAA,1/27/2021,USHKOVAA,12/9/2021,0,"11,3","8,3","0,0","97 434,29","0,00",1,1,,"8,30","0,00","8,30","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009351,ЭД пост тока ДЭ-818,100000060500,(ТО) ДЭ-818,162043,(ТО) ДЭ-818,9,ТО,Техническое обслуживание,1-0106,A,Z0001624,ТО,(ТО) ДЭ-818,2-высокий,30,APP1,1100359050,(ТО) ДЭ-818 К 005,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,9/23/2022,9:00:00 AM,9/23/2022,5:18:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,12:30:52 PM,,12:00:00 AM,,USHKOVAA,1/27/2021,USHKOVAA,12/9/2021,0,"11,3","8,3","0,0","97 434,29","0,00",1,1,,"8,30","0,00","8,30","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009351,ЭД пост тока ДЭ-818,100000060500,(ТО) ДЭ-818,162043,(ТО) ДЭ-818,10,ТО,Техническое обслуживание,1-0106,A,Z0001624,ТО,(ТО) ДЭ-818,2-высокий,30,APP1,1100359051,(ТО) ДЭ-818 К 005,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,10/23/2022,9:00:00 AM,10/23/2022,5:18:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,12:31:03 PM,,12:00:00 AM,,USHKOVAA,1/27/2021,USHKOVAA,12/9/2021,0,"11,3","8,3","0,0","97 434,29","0,00",1,1,,"8,30","0,00","8,30","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009351,ЭД пост тока ДЭ-818,100000060500,(ТО) ДЭ-818,162043,(ТО) ДЭ-818,11,ТО,Техническое обслуживание,1-0106,A,Z0001624,ТО,(ТО) ДЭ-818,2-высокий,30,APP1,1100359052,(ТО) ДЭ-818 К 005,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,11/22/2022,9:00:00 AM,11/22/2022,5:18:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,12:31:14 PM,,12:00:00 AM,,USHKOVAA,1/27/2021,USHKOVAA,12/9/2021,0,"11,3","8,3","0,0","97 434,29","0,00",1,1,,"8,30","0,00","8,30","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009351,ЭД пост тока ДЭ-818,100000060500,(ТО) ДЭ-818,162043,(ТО) ДЭ-818,12,ТО,Техническое обслуживание,1-0106,A,Z0001624,ТО,(ТО) ДЭ-818,2-высокий,30,APP1,1100359053,(ТО) ДЭ-818 К 005,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,12/22/2022,9:00:00 AM,12/22/2022,5:18:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,12:31:26 PM,,12:00:00 AM,,USHKOVAA,1/27/2021,USHKOVAA,12/9/2021,0,"11,3","8,3","0,0","97 434,29","0,00",1,1,,"8,30","0,00","8,30","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,1,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358932,(ТО) 4ГПЭМ 170-1/1,ПЕЧТ ЧПДТ ПКАЛ ПРВВ ТЗКР ДВМА ДМНП JBFI,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  ПРНТ МТРЦ ТКБЕ СГГС,1/25/2022,9:00:00 AM,1/25/2022,5:00:00 PM,1/10/2022,9:00:00 AM,1/10/2022,5:00:00 PM,1/10/2022,10:00:00 AM,1/10/2022,11:02:00 AM,,USHKOVAA,1/26/2021,BELOUSOVNI,1/21/2022,0,"11,0","8,0","1,033","93 006,09","8 871,20",1,1,,"8,00","0,00","8,00","1,03",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,2,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358933,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ ГИП  СРОЧ МТРЦ ТКБЕ СГГС,2/24/2022,9:00:00 AM,2/24/2022,5:00:00 PM,2/7/2022,9:00:00 AM,2/7/2022,5:00:00 PM,2/14/2021,3:11:57 PM,,12:00:00 AM,,USHKOVAA,1/26/2021,KHOLODOVVV,1/22/2022,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,3,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358934,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,3/26/2022,9:00:00 AM,3/26/2022,5:00:00 PM,4/15/2022,9:00:00 AM,4/15/2022,5:00:00 PM,2/14/2021,3:12:12 PM,,12:00:00 AM,,USHKOVAA,1/26/2021,BELOUSOVNI,12/22/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162026,(ТР) 4ГПЭМ 170-1/1,4,ТР,Текущий ремонт,1-0017,A,Z0001620,ТР,,2-высокий,30,APP1,1100358983,(ТР) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,4/25/2022,9:00:00 AM,4/26/2022,12:00:00 PM,3/8/2022,9:00:00 AM,3/9/2022,12:00:00 PM,2/14/2021,3:15:32 PM,,12:00:00 AM,,USHKOVAA,1/26/2021,BELOUSOVNI,12/22/2021,0,"71,3","27,0","0,0","635 265,81","0,00",1,1,,"27,00","0,00","27,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,5,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358935,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,5/25/2022,9:00:00 AM,5/25/2022,5:00:00 PM,5/25/2022,9:00:00 AM,5/25/2022,5:00:00 PM,2/14/2021,3:12:23 PM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,6,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358936,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,6/28/2022,9:00:00 AM,6/28/2022,5:00:00 PM,6/28/2022,9:00:00 AM,6/28/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,7,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358937,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,7/24/2022,9:00:00 AM,7/24/2022,5:00:00 PM,7/24/2022,9:00:00 AM,7/24/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,8,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358938,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,8/23/2022,9:00:00 AM,8/23/2022,5:00:00 PM,8/23/2022,9:00:00 AM,8/23/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,9,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358939,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,9/22/2022,9:00:00 AM,9/22/2022,5:00:00 PM,9/22/2022,9:00:00 AM,9/22/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,10,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358980,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,10/22/2022,9:00:00 AM,10/22/2022,5:00:00 PM,10/22/2022,9:00:00 AM,10/22/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,11,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358981,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,11/21/2022,9:00:00 AM,11/21/2022,5:00:00 PM,11/21/2022,9:00:00 AM,11/21/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,12,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358982,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,12/21/2022,9:00:00 AM,12/21/2022,5:00:00 PM,12/21/2022,9:00:00 AM,12/21/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,1,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358932,(ТО) 4ГПЭМ 170-1/1,ПЕЧТ ЧПДТ ПКАЛ ПРВВ ТЗКР ДВМА ДМНП JBFI,ГОД  УТВГ УТВП МЕС  УТВМ НЕД  УТВН ГИП  ПРНТ МТРЦ ТКБЕ СГГС,1/10/2022,9:00:00 AM,1/10/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,1/10/2022,10:00:00 AM,1/10/2022,11:02:00 AM,,USHKOVAA,1/26/2021,BELOUSOVNI,1/21/2022,0,"11,0","8,0","1,033","93 006,09","8 871,20",1,1,,"8,00","0,00","8,00","1,03",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,2,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358933,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП МЕС  УТВМ ГИП  СРОЧ МТРЦ ТКБЕ СГГС,2/7/2022,9:00:00 AM,2/7/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,3:11:57 PM,,12:00:00 AM,,USHKOVAA,1/26/2021,KHOLODOVVV,1/22/2022,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162026,(ТР) 4ГПЭМ 170-1/1,4,ТР,Текущий ремонт,1-0017,A,Z0001620,ТР,,2-высокий,30,APP1,1100358983,(ТР) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,3/8/2022,9:00:00 AM,3/9/2022,12:00:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,3:15:32 PM,,12:00:00 AM,,USHKOVAA,1/26/2021,BELOUSOVNI,12/22/2021,0,"71,3","27,0","0,0","635 265,81","0,00",1,1,,"27,00","0,00","27,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,3,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358934,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  СРОЧ МТРЦ ТКБЕ СГГС,4/15/2022,9:00:00 AM,4/15/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,3:12:12 PM,,12:00:00 AM,,USHKOVAA,1/26/2021,BELOUSOVNI,12/22/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,5,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358935,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,5/25/2022,9:00:00 AM,5/25/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,2/14/2021,3:12:23 PM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,6,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358936,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,6/28/2022,9:00:00 AM,6/28/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
1,,Нет,03-RUD-EKSK-OOBR-EX02,Экскаватор №1207,2,100000009136,Экскаватор электрический ЭКГ-10 №1207,E03_02,Экскаваторы электрические,100000009352,Генератор напора_4ГПЭМ 170-1/1,100000060493,(ТО) 4ГПЭМ 170-1/1,162025,(ТО) 4ГПЭМ 170-1/1,7,ТО,Техническое обслуживание,1-0017,A,Z0001620,ТО,(ТО) 4ГПЭМ 170-1/1,2-высокий,30,APP1,1100358937,(ТО) 4ГПЭМ 170-1/1,ОТКР ПКАЛ ДМНП,ГОД  УТВГ УТВП ГИП  МТРЦ ТКБЕ СГГС,7/24/2022,9:00:00 AM,7/24/2022,5:00:00 PM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,12:00:00 AM,,USHKOVAA,1/26/2021,USHKOVAA,12/9/2021,0,"11,0","8,0","0,0","94 745,45","0,00",1,1,,"8,00","0,00","8,00","0,00",LT-1200-2022-2-009-02,ЦЗ Погрузка (Энерг OPEX),,,,,,,
